Title,Youtube link,Views,Date,Img link
Check if a string is suffix of another | GeeksforGeeks,https://www.youtube.com//watch?v=rkWYCL9joY4,1.9K views,6 years ago,https://i.ytimg.com/vi/rkWYCL9joY4/hqdefault.jpg
Maximum XOR using K numbers from 1 to n | GeeksforGeeks,https://www.youtube.com//watch?v=Jjlk_BqLK7Q,12K views,6 years ago,https://i.ytimg.com/vi/Jjlk_BqLK7Q/hqdefault.jpg
Length of the Longest Consecutive 1s in Binary Representation | GeeksforGeeks,https://www.youtube.com//watch?v=X06Vml-8X8A,11K views,6 years ago,https://i.ytimg.com/vi/X06Vml-8X8A/hqdefault.jpg
Implement queue using stack | GeeksforGeeks,https://www.youtube.com//watch?v=n1nsfg8O4Mk,55K views,6 years ago,https://i.ytimg.com/vi/n1nsfg8O4Mk/hqdefault.jpg
Print reverse string after removing vowels | GeeksforGeeks,https://www.youtube.com//watch?v=jixtSNRrD5c,1.6K views,6 years ago,https://i.ytimg.com/vi/jixtSNRrD5c/hqdefault.jpg
"Program to count vowels, consonant, digits and special characters in string. | GeeksforGeeks",https://www.youtube.com//watch?v=Y99if_5XDyc,2.4K views,6 years ago,https://i.ytimg.com/vi/Y99if_5XDyc/hqdefault.jpg
Check whether the bit at given position is set or unset | GeeksforGeeks,https://www.youtube.com//watch?v=9h9pnVwv_vk&pp=0gcJCb8Ag7Wk3p_U,3.5K views,6 years ago,https://i.ytimg.com/vi/9h9pnVwv_vk/hqdefault.jpg
Find One’s Complement of an Integer | GeeksforGeeks,https://www.youtube.com//watch?v=bcA-52W5vAk,9.2K views,6 years ago,https://i.ytimg.com/vi/bcA-52W5vAk/hqdefault.jpg
Check if n is divisible by power of 2 without using arithmetic operators | GeeksforGeeks,https://www.youtube.com//watch?v=4UgLrh_foDE&pp=0gcJCb8Ag7Wk3p_U,2.7K views,6 years ago,https://i.ytimg.com/vi/4UgLrh_foDE/hqdefault.jpg
Reversing the first K elements of a Queue | GeeksforGeeks,https://www.youtube.com//watch?v=VECGnvhkh-s,7.8K views,6 years ago,https://i.ytimg.com/vi/VECGnvhkh-s/hqdefault.jpg
Print Bracket Number | GeeksforGeeks,https://www.youtube.com//watch?v=hOO5pvZeH4s,1.7K views,6 years ago,https://i.ytimg.com/vi/hOO5pvZeH4s/hqdefault.jpg
Remove consecutive vowels from string | GeeksforGeeks,https://www.youtube.com//watch?v=6ogK5XX30sY,1.1K views,6 years ago,https://i.ytimg.com/vi/6ogK5XX30sY/hqdefault.jpg
Fork Java | GeeksforGeeks,https://www.youtube.com//watch?v=T006zU6omXQ,10K views,6 years ago,https://i.ytimg.com/vi/T006zU6omXQ/hqdefault.jpg
Count total bits in a number | GeeksforGeeks,https://www.youtube.com//watch?v=OIOJRd6ca2g,6K views,6 years ago,https://i.ytimg.com/vi/OIOJRd6ca2g/hqdefault.jpg
Linear Search | GeeksforGeeks,https://www.youtube.com//watch?v=4GPdGsB3OSc,87K views,6 years ago,https://i.ytimg.com/vi/4GPdGsB3OSc/hqdefault.jpg
Reversing a queue using recursion | GeeksforGeeks,https://www.youtube.com//watch?v=4tirwGyMtUw,12K views,6 years ago,https://i.ytimg.com/vi/4tirwGyMtUw/hqdefault.jpg
Check if X can give change to every person in the Queue | GeeksforGeeks,https://www.youtube.com//watch?v=9Mx_FqPLrI0,743 views,6 years ago,https://i.ytimg.com/vi/9Mx_FqPLrI0/hqdefault.jpg
Minimum changes to a string to make all substrings distinct | GeeksforGeeks,https://www.youtube.com//watch?v=X939uyCIin4,4.2K views,6 years ago,https://i.ytimg.com/vi/X939uyCIin4/hqdefault.jpg
Snake case of a given sentence | GeeksforGeeks,https://www.youtube.com//watch?v=DB1Cj72963Q,1.6K views,6 years ago,https://i.ytimg.com/vi/DB1Cj72963Q/hqdefault.jpg
Classroom Program in Noida | GeeksClasses,https://www.youtube.com//watch?v=dpFaSGYUX6I,13K views,6 years ago,https://i.ytimg.com/vi/dpFaSGYUX6I/hqdefault.jpg
Check if two strings have a common substring | GeeksforGeeks,https://www.youtube.com//watch?v=ZdRMhgCuk3k,8.9K views,6 years ago,https://i.ytimg.com/vi/ZdRMhgCuk3k/hqdefault.jpg
Program to print reciprocal of letters | GeeksforGeeks,https://www.youtube.com//watch?v=rc4oLdTkF3g,1.4K views,6 years ago,https://i.ytimg.com/vi/rc4oLdTkF3g/hqdefault.jpg
Reverse first K elements of given linked list | GeeksforGeeks,https://www.youtube.com//watch?v=xSKFS5OA5JQ,2.7K views,6 years ago,https://i.ytimg.com/vi/xSKFS5OA5JQ/hqdefault.jpg
First common element in two linked lists | GeeksforGeeks,https://www.youtube.com//watch?v=3MpoDZBzSMA&pp=0gcJCb8Ag7Wk3p_U,3K views,6 years ago,https://i.ytimg.com/vi/3MpoDZBzSMA/hqdefault.jpg
"Evaluate an array expression with numbers, + and – | GeeksforGeeks",https://www.youtube.com//watch?v=oVW1_g7AnIg,1K views,6 years ago,https://i.ytimg.com/vi/oVW1_g7AnIg/hqdefault.jpg
Length of longest balanced parentheses prefix | GeeksforGeeks,https://www.youtube.com//watch?v=smAi9Fh4R1c,1.3K views,6 years ago,https://i.ytimg.com/vi/smAi9Fh4R1c/hqdefault.jpg
Lexicographical Maximum substring of string | GeeksforGeeks,https://www.youtube.com//watch?v=pMS4P7wxTU8,23K views,6 years ago,https://i.ytimg.com/vi/pMS4P7wxTU8/hqdefault.jpg
Operating System | Process Management | GeeksforGeeks,https://www.youtube.com//watch?v=zWtFoPL8BYg&pp=0gcJCb8Ag7Wk3p_U,13K views,6 years ago,https://i.ytimg.com/vi/zWtFoPL8BYg/hqdefault.jpg
Java program to count the characters in each word in a given sentence | GeeksforGeeks,https://www.youtube.com//watch?v=2Y5vWkeNjcg,4.2K views,6 years ago,https://i.ytimg.com/vi/2Y5vWkeNjcg/hqdefault.jpg
Count of ‘GFG’ Subsequences in the given string | GeeksforGeeks,https://www.youtube.com//watch?v=YdIncySuYXo,7.1K views,6 years ago,
Find the arrangement of queue at given time | GeeksforGeeks,https://www.youtube.com//watch?v=P3qzZtp2Jdg,846 views,6 years ago,
Queue based approach for first non-repeating character in a stream | GeeksforGeeks,https://www.youtube.com//watch?v=Jkx1vP3ZkK0,21K views,6 years ago,
Recursive program to linearly search an element in a given array | GeeksforGeeks,https://www.youtube.com//watch?v=6m6MQUnPOfI,12K views,6 years ago,
Median of Stream of Running Integers using STL | GeeksforGeeks,https://www.youtube.com//watch?v=XpLJmPzpcCg&pp=0gcJCb8Ag7Wk3p_U,9.4K views,6 years ago,https://i.ytimg.com/vi/XpLJmPzpcCg/hqdefault.jpg
Count Words in a string | GeeksforGeeks,https://www.youtube.com//watch?v=o0q3-TrdCM8,3.5K views,6 years ago,https://i.ytimg.com/vi/o0q3-TrdCM8/hqdefault.jpg
Remove minimum number of characters so that two strings become anagram | GeeksforGeeks,https://www.youtube.com//watch?v=oXIiDLvGuLM,3K views,6 years ago,https://i.ytimg.com/vi/oXIiDLvGuLM/hqdefault.jpg
Largest Sum Contiguous Subarray | GeeksforGeeks,https://www.youtube.com//watch?v=qX6U6--RL74,12K views,6 years ago,https://i.ytimg.com/vi/qX6U6--RL74/hqdefault.jpg
Sort the given string using character search | GeeksforGeeks,https://www.youtube.com//watch?v=84MuoE41q5o,1.2K views,6 years ago,https://i.ytimg.com/vi/84MuoE41q5o/hqdefault.jpg
Longest palindrome subsequence with O(n) space | GeeksforGeeks,https://www.youtube.com//watch?v=i1o6rlqiSZM,4.5K views,6 years ago,https://i.ytimg.com/vi/i1o6rlqiSZM/hqdefault.jpg
Program to print reciprocal of letters | GeeksforGeeks,https://www.youtube.com//watch?v=pQAgcas2gHY,2.6K views,6 years ago,https://i.ytimg.com/vi/pQAgcas2gHY/hqdefault.jpg
Program to check if first and the last characters of string are equal | GeeksforGeeks,https://www.youtube.com//watch?v=77rW4tCB56c,3K views,6 years ago,https://i.ytimg.com/vi/77rW4tCB56c/hqdefault.jpg
Find the missing element in the Arithmetic Progression | GeeksforGeeks,https://www.youtube.com//watch?v=hw8pXjHcV2s,9.1K views,6 years ago,https://i.ytimg.com/vi/hw8pXjHcV2s/hqdefault.jpg
Remove all outgoing edges except edge with minimum weight | GeeksforGeeks,https://www.youtube.com//watch?v=YjH_i11OTys,765 views,6 years ago,https://i.ytimg.com/vi/YjH_i11OTys/hqdefault.jpg
Median of two sorted arrays of same size | GeeksforGeeks,https://www.youtube.com//watch?v=OXIHGa949IE,34K views,6 years ago,https://i.ytimg.com/vi/OXIHGa949IE/hqdefault.jpg
Find if there is a rectangle in binary matrix with corners as 1 | GeeksforGeeks,https://www.youtube.com//watch?v=4_D8bRr2Pnc,4.6K views,6 years ago,https://i.ytimg.com/vi/4_D8bRr2Pnc/hqdefault.jpg
Place N^2 numbers in matrix such that every row has an equal sum | GeeksforGeeks,https://www.youtube.com//watch?v=aepIYfYVpmE,1.1K views,6 years ago,https://i.ytimg.com/vi/aepIYfYVpmE/hqdefault.jpg
Print numbers having first and last bits as the only set bits | GeeksforGeeks,https://www.youtube.com//watch?v=bh7d767JGhc,1.2K views,6 years ago,https://i.ytimg.com/vi/bh7d767JGhc/hqdefault.jpg
Write an Efficient Method to Check if a Number is Multiple of 3 | GeeksforGeeks,https://www.youtube.com//watch?v=HcD4CQprpB8,8.7K views,6 years ago,https://i.ytimg.com/vi/HcD4CQprpB8/hqdefault.jpg
Technical Scripter - Event by GeeksforGeeks,https://www.youtube.com//watch?v=KIQKbDGjVHY&pp=0gcJCb8Ag7Wk3p_U,14K views,6 years ago,https://i.ytimg.com/vi/KIQKbDGjVHY/hqdefault.jpg
Find words which are greater than given length k | GeeksforGeeks,https://www.youtube.com//watch?v=cpgsVV53mII,2.8K views,6 years ago,https://i.ytimg.com/vi/cpgsVV53mII/hqdefault.jpg
Find last index of a character in a string | GeeksforGeeks,https://www.youtube.com//watch?v=Ih9YswsVyn0,4.1K views,6 years ago,https://i.ytimg.com/vi/Ih9YswsVyn0/hqdefault.jpg
Count consonants in a string | GeeksforGeeks,https://www.youtube.com//watch?v=Vx_p55xy8KQ&pp=0gcJCb8Ag7Wk3p_U,2.9K views,6 years ago,https://i.ytimg.com/vi/Vx_p55xy8KQ/hqdefault.jpg
Efficiently check whether n is a multiple of 4 or not | GeeksforGeeks,https://www.youtube.com//watch?v=ke-Mai2m6Cg,3.1K views,6 years ago,https://i.ytimg.com/vi/ke-Mai2m6Cg/hqdefault.jpg
Powers of 2 to required sum | GeeksforGeeks,https://www.youtube.com//watch?v=XMrV93KSgKk,3.3K views,6 years ago,https://i.ytimg.com/vi/XMrV93KSgKk/hqdefault.jpg
XOR counts of 0s and 1s in binary representation | GeeksforGeeks,https://www.youtube.com//watch?v=0bSRz_zl0do,2.6K views,6 years ago,https://i.ytimg.com/vi/0bSRz_zl0do/hqdefault.jpg
How to turn off a particular bit in a number? | GeeksforGeeks,https://www.youtube.com//watch?v=tGpBOeBtr7w,5K views,6 years ago,https://i.ytimg.com/vi/tGpBOeBtr7w/hqdefault.jpg
Check whether K-th bit is set or not | GeeksforGeeks,https://www.youtube.com//watch?v=006HH_izfPM,10K views,6 years ago,https://i.ytimg.com/vi/006HH_izfPM/hqdefault.jpg
Extract ‘k’ bits from a given position in a number | GeeksforGeeks,https://www.youtube.com//watch?v=_FJ6FoEc7Yk,13K views,6 years ago,https://i.ytimg.com/vi/_FJ6FoEc7Yk/hqdefault.jpg
Heaven and Hell - Puzzle  | GeeksforGeeks,https://www.youtube.com//watch?v=vPAgAPOiNVI&pp=0gcJCb8Ag7Wk3p_U,77K views,6 years ago,https://i.ytimg.com/vi/vPAgAPOiNVI/hqdefault.jpg
Check if two numbers are equal without using comparison operators | GeeksforGeeks,https://www.youtube.com//watch?v=if_uoOTVgXw,9.6K views,6 years ago,https://i.ytimg.com/vi/if_uoOTVgXw/hqdefault.jpg
Sudo GATE free preparation course | GeeksforGeeks,https://www.youtube.com//watch?v=f-yvz0eG4m4,8.6K views,6 years ago,https://i.ytimg.com/vi/f-yvz0eG4m4/hqdefault.jpg
Check if a number has two adjacent set bits | GeeksforGeeks,https://www.youtube.com//watch?v=vCBaiGkDItM&pp=0gcJCb8Ag7Wk3p_U,3.1K views,6 years ago,https://i.ytimg.com/vi/vCBaiGkDItM/hqdefault.jpg
"Two nodes of a BST are swapped, correct the BST | GeeksforGeeks",https://www.youtube.com//watch?v=wYaq3U7Mqyg,15K views,6 years ago,https://i.ytimg.com/vi/wYaq3U7Mqyg/hqdefault.jpg
Check if a queue can be sorted in another queue using a stack | GeeksforGeeks,https://www.youtube.com//watch?v=fckxsNKtDUo,6.7K views,6 years ago,https://i.ytimg.com/vi/fckxsNKtDUo/hqdefault.jpg
Minimum cost to convert 3 X 3 matrix into magic square | GeeksforGeeks,https://www.youtube.com//watch?v=2XcZKLpc56o,40K views,6 years ago,https://i.ytimg.com/vi/2XcZKLpc56o/hqdefault.jpg
Check whether a given matrix is orthogonal or not | GeeksforGeeks,https://www.youtube.com//watch?v=ui4OQJjViMs,6.8K views,6 years ago,https://i.ytimg.com/vi/ui4OQJjViMs/hqdefault.jpg
Binary Trees (Introduction) | GeeksforGeeks,https://www.youtube.com//watch?v=W6aZKAJcNJA,42K views,6 years ago,https://i.ytimg.com/vi/W6aZKAJcNJA/hqdefault.jpg
Interchanging first and second halves of stings | GeeksforGeeks,https://www.youtube.com//watch?v=Qo0zMKGEr18,933 views,6 years ago,https://i.ytimg.com/vi/Qo0zMKGEr18/hqdefault.jpg
Microsoft's Most asked Interview Questions (Part 2) | GeeksforGeeks,https://www.youtube.com//watch?v=O4zB91sMKhM,55K views,6 years ago,https://i.ytimg.com/vi/O4zB91sMKhM/hqdefault.jpg
Print middle level of perfect binary tree without finding height | GeeksforGeeks,https://www.youtube.com//watch?v=gy_XfE9eVfc,1K views,6 years ago,https://i.ytimg.com/vi/gy_XfE9eVfc/hqdefault.jpg
Euler tour of Binary Tree | GeeksforGeeks,https://www.youtube.com//watch?v=c_pVFPP2Lb8,13K views,6 years ago,https://i.ytimg.com/vi/c_pVFPP2Lb8/hqdefault.jpg
Find if given vertical level of binary tree is sorted or not | GeeksforGeeks,https://www.youtube.com//watch?v=R8s5NHqyovs&pp=0gcJCb8Ag7Wk3p_U,446 views,6 years ago,https://i.ytimg.com/vi/R8s5NHqyovs/hqdefault.jpg
String with maximum number of unique characters | GeeksforGeeks,https://www.youtube.com//watch?v=kjSuTowqkzI,3.2K views,6 years ago,https://i.ytimg.com/vi/kjSuTowqkzI/hqdefault.jpg
Count substrings with each character occurring at most k times | GeeksforGeeks,https://www.youtube.com//watch?v=cSa9ClP1Zo0,3.1K views,6 years ago,https://i.ytimg.com/vi/cSa9ClP1Zo0/hqdefault.jpg
Find if a string starts and ends with another given string | GeeksforGeeks,https://www.youtube.com//watch?v=C58uB_j9O0M,1.4K views,6 years ago,https://i.ytimg.com/vi/C58uB_j9O0M/hqdefault.jpg
Sort the given string using character search | GeeksforGeeks,https://www.youtube.com//watch?v=oyhg9rZYU7s,1.5K views,6 years ago,https://i.ytimg.com/vi/oyhg9rZYU7s/hqdefault.jpg
Find a number in minimum steps | GeeksforGeeks,https://www.youtube.com//watch?v=GcrapHAFnLg,7.4K views,6 years ago,https://i.ytimg.com/vi/GcrapHAFnLg/hqdefault.jpg
Level order traversal with direction change after every two levels | GeeksforGeeks,https://www.youtube.com//watch?v=ihu0_AM4Pwc,741 views,6 years ago,https://i.ytimg.com/vi/ihu0_AM4Pwc/hqdefault.jpg
Validity of a given Tic-Tac-Toe board configuration | GeeksforGeeks,https://www.youtube.com//watch?v=RqOFx7Waehc,6.2K views,6 years ago,https://i.ytimg.com/vi/RqOFx7Waehc/hqdefault.jpg
Hilbert Matrix | GeeksforGeeks,https://www.youtube.com//watch?v=Rnp62zKoSb4,7.9K views,6 years ago,https://i.ytimg.com/vi/Rnp62zKoSb4/hqdefault.jpg
Maximum product of 4 adjacent elements in matrix | GeeksforGeeks,https://www.youtube.com//watch?v=d2lwo3BoYNk,2.3K views,6 years ago,https://i.ytimg.com/vi/d2lwo3BoYNk/hqdefault.jpg
Tribonacci Word | GeeksforGeeks,https://www.youtube.com//watch?v=TM5-ET2AKJY,1.5K views,6 years ago,https://i.ytimg.com/vi/TM5-ET2AKJY/hqdefault.jpg
Minimum cost to construct a string | GeeksforGeeks,https://www.youtube.com//watch?v=pvhWm7zhgGg,2.9K views,6 years ago,https://i.ytimg.com/vi/pvhWm7zhgGg/hqdefault.jpg
Check if two trees are Mirror | GeeksforGeeks,https://www.youtube.com//watch?v=UG3OhQ5QRkk,6.2K views,6 years ago,https://i.ytimg.com/vi/UG3OhQ5QRkk/hqdefault.jpg
Detect if two integers have opposite signs (Bitwise Algorithms) | GeeksforGeeks,https://www.youtube.com//watch?v=EmxGwW7Jwl8,3.2K views,6 years ago,https://i.ytimg.com/vi/EmxGwW7Jwl8/hqdefault.jpg
Removing row or column wise duplicates from matrix of characters | GeeksforGeeks,https://www.youtube.com//watch?v=f5M9v-WSXqw,1.9K views,6 years ago,https://i.ytimg.com/vi/f5M9v-WSXqw/hqdefault.jpg
Program for FCFS Scheduling | Set 1 | GeeksforGeeks,https://www.youtube.com//watch?v=Urltcu-8mcs,32K views,6 years ago,https://i.ytimg.com/vi/Urltcu-8mcs/hqdefault.jpg
Maximum difference between node and its ancestor in Binary Tree | GeeksforGeeks,https://www.youtube.com//watch?v=d3ceg_7NcEY&pp=0gcJCb8Ag7Wk3p_U,7.6K views,6 years ago,https://i.ytimg.com/vi/d3ceg_7NcEY/hqdefault.jpg
Multilevel queue Scheduling | GeeksforGeeks,https://www.youtube.com//watch?v=_Kcqumoy4VY,4.2K views,6 years ago,https://i.ytimg.com/vi/_Kcqumoy4VY/hqdefault.jpg
Sudo Placement 2 | A free placement preparation course by GeeksforGeeks,https://www.youtube.com//watch?v=GcQb-h_DtdE,21K views,6 years ago,
Find next right node of a given key | Set 2 | GeeksforGeeks,https://www.youtube.com//watch?v=lI9eh_VVrsQ,559 views,6 years ago,
Check for Integer Overflow | GeeksforGeeks,https://www.youtube.com//watch?v=YU4oyORCMdA,12K views,6 years ago,
Turn off the rightmost set bit | GeeksforGeeks,https://www.youtube.com//watch?v=QKUh9hHqL4w,4K views,6 years ago,
Convoy Effect | GeeksforGeeks,https://www.youtube.com//watch?v=LgQ28ARVcSY,5.9K views,6 years ago,https://i.ytimg.com/vi/LgQ28ARVcSY/hqdefault.jpg
Sparse search | GeeksforGeeks,https://www.youtube.com//watch?v=HS03UxTx-uA,2.1K views,6 years ago,https://i.ytimg.com/vi/HS03UxTx-uA/hqdefault.jpg
Count occurences of a word in a string | GeeksforGeeks,https://www.youtube.com//watch?v=AFj5gEmjimE&pp=0gcJCb8Ag7Wk3p_U,19K views,6 years ago,https://i.ytimg.com/vi/AFj5gEmjimE/hqdefault.jpg
Sum of first K even-length Palindrome numbers | GeeksforGeeks,https://www.youtube.com//watch?v=bOkE4jxXSrI,1.2K views,6 years ago,https://i.ytimg.com/vi/bOkE4jxXSrI/hqdefault.jpg
gOOGLE cASE of a given sentence | GeeksforGeeks,https://www.youtube.com//watch?v=jr1DXn6pC3w,1K views,6 years ago,https://i.ytimg.com/vi/jr1DXn6pC3w/hqdefault.jpg
Remove all the palindromic words from the given sentence | GeeksforGeeks,https://www.youtube.com//watch?v=GmqMmEx5JOI,4.2K views,6 years ago,https://i.ytimg.com/vi/GmqMmEx5JOI/hqdefault.jpg
Length of longest balanced parentheses prefix | GeeksforGeeks,https://www.youtube.com//watch?v=yKoBPhyMRRc,2K views,6 years ago,https://i.ytimg.com/vi/yKoBPhyMRRc/hqdefault.jpg
Converting one string to other using append and delete last operations | GeeksforGeeks,https://www.youtube.com//watch?v=lmAkZ1bKcc8,5.1K views,6 years ago,https://i.ytimg.com/vi/lmAkZ1bKcc8/hqdefault.jpg
Reverse alternate levels of a perfect binary tree | GeeksforGeeks,https://www.youtube.com//watch?v=jXqewB-CiJY,3.1K views,6 years ago,https://i.ytimg.com/vi/jXqewB-CiJY/hqdefault.jpg
Print a Binary Tree in Vertical Order | Set 3 (Using Level Order Traversal) | GeeksforGeeks,https://www.youtube.com//watch?v=5u7n4jWx5r0,20K views,6 years ago,https://i.ytimg.com/vi/5u7n4jWx5r0/hqdefault.jpg
Convert a normal BST to Balanced BST  | GeeksforGeeks,https://www.youtube.com//watch?v=ElUqyFsddvo,24K views,6 years ago,https://i.ytimg.com/vi/ElUqyFsddvo/hqdefault.jpg
"Program to count vowels, consonant, digits and special characters in string | GeeksforGeeks",https://www.youtube.com//watch?v=2302sAlMZ8g,17K views,6 years ago,https://i.ytimg.com/vi/2302sAlMZ8g/hqdefault.jpg
Construct a complete binary tree from given array in level order fashion | GeeksforGeeks,https://www.youtube.com//watch?v=k14dvCPsn3Q,43K views,6 years ago,https://i.ytimg.com/vi/k14dvCPsn3Q/hqdefault.jpg
Find one extra character in a string | GeeksforGeeks,https://www.youtube.com//watch?v=NrvoNxLThg0,4K views,6 years ago,https://i.ytimg.com/vi/NrvoNxLThg0/hqdefault.jpg
Check if all levels of two trees are anagrams or not | GeeksforGeeks,https://www.youtube.com//watch?v=Z9J_dMFJyCw,2.2K views,6 years ago,https://i.ytimg.com/vi/Z9J_dMFJyCw/hqdefault.jpg
Microsoft's Most asked Interview Questions (Part 1) | GeeksforGeeks,https://www.youtube.com//watch?v=SsmNI3Mlp0I,189K views,6 years ago,https://i.ytimg.com/vi/SsmNI3Mlp0I/hqdefault.jpg
Smallest alphabet greater than a given character | GeeksforGeeks,https://www.youtube.com//watch?v=RPG44L2XlG8,2K views,6 years ago,https://i.ytimg.com/vi/RPG44L2XlG8/hqdefault.jpg
Fibonacci Word | GeeksforGeeks,https://www.youtube.com//watch?v=G2CttokqYwo,4K views,6 years ago,https://i.ytimg.com/vi/G2CttokqYwo/hqdefault.jpg
Count palindrome words in a sentence | GeeksforGeeks,https://www.youtube.com//watch?v=z-5HChTA0ME,17K views,6 years ago,https://i.ytimg.com/vi/z-5HChTA0ME/hqdefault.jpg
Closest product pair in an array | GeeksforGeeks,https://www.youtube.com//watch?v=k7NV6LsJeU8,2.6K views,6 years ago,https://i.ytimg.com/vi/k7NV6LsJeU8/hqdefault.jpg
Amazon Interview Questions - 2 | GeeksforGeeks,https://www.youtube.com//watch?v=bptRLm3OiV8,71K views,6 years ago,https://i.ytimg.com/vi/bptRLm3OiV8/hqdefault.jpg
Remove consecutive vowels from string | GeeksforGeeks,https://www.youtube.com//watch?v=Q_hsm2Qh9SE,5.5K views,6 years ago,https://i.ytimg.com/vi/Q_hsm2Qh9SE/hqdefault.jpg
Program for Priority Scheduling (Set 1)| GeeksforGeeks,https://www.youtube.com//watch?v=MFa2NvJOI54&pp=0gcJCb8Ag7Wk3p_U,7.3K views,6 years ago,https://i.ytimg.com/vi/MFa2NvJOI54/hqdefault.jpg
Sudo Placement | A Brief Reminder,https://www.youtube.com//watch?v=Rk109Ko7c9o,3.4K views,6 years ago,https://i.ytimg.com/vi/Rk109Ko7c9o/hqdefault.jpg
Perfect Square String | GeeksforGeeks,https://www.youtube.com//watch?v=_Fv1yMF3bfo,1.2K views,6 years ago,https://i.ytimg.com/vi/_Fv1yMF3bfo/hqdefault.jpg
